"id","species_id","name","species","breed","age","gender","weight","status","found","admitted","released","image_url","url"
34003,"1302/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,# weryfikacja,"2023-01-05","2022-11-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15619_mini.jpg,https://napaluchu.waw.pl/pet/012203261/
34004,"1345/22",Dankiel,cat,Europejska,"3 lata",samiec,"4 kg",wydane adopcja,"Warszawa, ul. Obozowa","2023-01-05","2022-12-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203361/c20553e89342b88f.jpg,https://napaluchu.waw.pl/pet/012203361/
34005,"1346/22",Pierzynka,cat,Europejska,"3 lata",samica,"3 kg",wydane adopcja,"Warszawa, Al. Niepodległości","2023-01-05","2022-12-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203362/0a6d09db1f5b2404.jpg,https://napaluchu.waw.pl/pet/012203362/
34006,"1373/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"Warszawa, ul. Głębocka","2023-01-05","2022-12-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203431/cec26a48e36a8e80.jpg,https://napaluchu.waw.pl/pet/012203431/
34007,"1374/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"Warszawa, ul. Głębocka","2023-01-05","2022-12-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203432/15d52f29c7da3423.jpg,https://napaluchu.waw.pl/pet/012203432/
34008,"1398/22","",cat,Europejska,"4 lata",samiec,"4 kg",wydane adopcja,"Warszawa, ul. Toruńska","2023-01-05","2022-12-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15836_mini.jpg,https://napaluchu.waw.pl/pet/012203510/
34009,"0657/22",Hokkaido,cat,Europejska,"2 lata",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Włóki","2023-01-04","2022-07-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012201861/2285ba190d5f51fd.JPG,https://napaluchu.waw.pl/pet/012201861/
34010,"0659/22",Muskat,cat,Europejska,"2 lata",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Włóki","2023-01-04","2022-07-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012201863/ed18370eeb9f59ad.jpeg,https://napaluchu.waw.pl/pet/012201863/
34011,"0992/22",Andia,cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"ul. Urbanistów, Warszawa","2023-01-04","2022-09-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202561/7d83f417d603e980.jpg,https://napaluchu.waw.pl/pet/012202561/
34012,"1202/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"ul. Czołchańskiego, Piaseczno","2023-01-04","2022-11-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203004/2a14e97d0d0d87fa.JPG,https://napaluchu.waw.pl/pet/012203004/
34013,"1233/22",Vivetta,cat,Europejska,"3 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Popularna, lecznica - odbiór, odłowiony z ul. Krzywoustego","2023-01-04","2022-11-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203082/b9beee023ef56cb4.jpg,https://napaluchu.waw.pl/pet/012203082/
34014,"1388/22","",cat,Europejska,"2 lata",samiec,"2 kg",wydane adopcja,Ul.Olbrachta/ Krępowickiego Warszawa,"2023-01-04","2022-12-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15792_mini.jpg,https://napaluchu.waw.pl/pet/012203461/
34015,"0963/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"Warszawa, Postępu Bokserska","2023-01-03","2022-09-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202514/f1c4ca621b35443d.JPG,https://napaluchu.waw.pl/pet/012202514/
34016,"1290/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,Porzucony pod schroniskiem,"2023-01-03","2022-11-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15600_mini.jpg,https://napaluchu.waw.pl/pet/012203234/
34017,"1291/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,Porzucony pod schroniskiem,"2023-01-03","2022-11-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15601_mini.jpg,https://napaluchu.waw.pl/pet/012203235/
34018,"1215/22","",cat,Europejska,"2 lata",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Sokratesa, odbiór, ul. Boguslawskiego, znaleziona","2023-01-02","2022-11-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/3145_mini.jpg,https://napaluchu.waw.pl/pet/012203043/
34021,"1347/22",Piksia,cat,Europejska,"5 lat",samica,"4 kg",wydane adopcja,"","2023-01-02","2022-12-06",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203363/e752c4c33cff535a.jpg,https://napaluchu.waw.pl/pet/012203363/
34022,"1357/22","",cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Grochowska","2023-01-02","2022-12-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203388/2f8cab86461adb72.jpg,https://napaluchu.waw.pl/pet/012203388/
34023,"1364/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"ul. Efraima Schroegera, Warszawa","2023-01-02","2022-12-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15754_mini.jpg,https://napaluchu.waw.pl/pet/012203414/
34025,"0552/22",Schubert,cat,Europejska,"8 lat",samiec,"6 kg",wydane adopcja,"","2022-12-30","2022-06-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012201655/1db668a282b25455.jpeg,https://napaluchu.waw.pl/pet/012201655/
34026,"1226/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"siedziba SM, Łomianki","2022-12-30","2022-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/3165_mini.jpg,https://napaluchu.waw.pl/pet/012203069/
34027,"1326/22",Adonia,cat,Europejska,"6 lat",samica,"4 kg",wydane adopcja,"Warszawa, ul. Kordeckiego","2022-12-30","2022-11-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203307/7d7f8ae51e386e94.JPG,https://napaluchu.waw.pl/pet/012203307/
34028,"1352/22",Imbirek,cat,Europejska,"4 lata",samiec,"3 kg",wydane adopcja,"Wybrzeże Kościuszkowskie, Warszawa","2022-12-29","2022-12-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203375/8807191203dd0cf8.jpeg,https://napaluchu.waw.pl/pet/012203375/
34030,"1027/22","",cat,Europejska,"2 lata",samiec,"3 kg",wydane adopcja,"Ekspresowa, Warszawa","2022-12-28","2022-09-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202633/37f3458a20e06328.JPG,https://napaluchu.waw.pl/pet/012202633/
34031,"1282/22",Marcynia,cat,Europejska,"16 lat",samica,"3 kg",wydane adopcja,"Warszawa, ul. Wysockiego","2022-12-28","2022-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203221/73702191a637129d.JPG,https://napaluchu.waw.pl/pet/012203221/
34032,"1327/22",Cynamonek,cat,Europejska,"5 lat",samiec,"4 kg",wydane adopcja,"ul. Bobrowskiego, Warszawa","2022-12-28","2022-11-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203310/11c7b30700e93fa4.JPG,https://napaluchu.waw.pl/pet/012203310/
34033,"1328/22",Gniewuś,cat,Europejska,"10 lat",samiec,"3 kg",wydane adopcja,"ul. Kobielska, Warszawa","2022-12-28","2022-11-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203312/8a581916b0c6f04e.JPG,https://napaluchu.waw.pl/pet/012203312/
34034,"1359/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"Warszawa, ul. Grochowska","2022-12-28","2022-12-08",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/15736_mini.jpg,https://napaluchu.waw.pl/pet/012203390/
34035,"1370/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"Zalesie Górne, ul Wczasowa","2022-12-28","2022-12-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012203426_mini.jpg,https://napaluchu.waw.pl/pet/012203426/
34036,"1377/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"Warszawa, ul. Chełmska","2022-12-28","2022-12-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15774_mini.jpg,https://napaluchu.waw.pl/pet/012203438/
34037,"1397/22","",cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,# weryfikacja,"2022-12-28","2022-12-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15835_mini.jpg,https://napaluchu.waw.pl/pet/012203509/
34038,"0769/22",Kombucza,cat,Europejska,"5 lat",samica,"4 kg",wydane adopcja,"","2022-12-27","2022-08-10",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202119/37f67b5b2c9bea07.jpeg,https://napaluchu.waw.pl/pet/012202119/
34039,"0865/22",Kamilka,cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"","2022-12-27","2022-08-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202302/3ebb26d4eaf35c89.jpg,https://napaluchu.waw.pl/pet/012202302/
34040,"1041/22",Musio,cat,Europejska,"9 lat",samiec,"4 kg",wydane adopcja,"Warzawa, ul. Kwitnąca","2022-12-27","2022-10-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202682/4a08c19591557e9e.jpg,https://napaluchu.waw.pl/pet/012202682/
34042,"1175/22",Bahrajn,cat,Europejska,"12 lat",samiec,"5 kg",wydane adopcja,"Warszawa, ul. Reymonta","2022-12-27","2022-10-28",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202942/af6e823aab33b735.jpeg,https://napaluchu.waw.pl/pet/012202942/
34043,"1213/22",Ametyst,cat,Europejska,"4 lata",samiec,"4 kg",wydane adopcja,"Warszawa, ul. Wilcza","2022-12-27","2022-11-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203031/1bc68f1b19d7a04a.JPG,https://napaluchu.waw.pl/pet/012203031/
34044,"1237/22",Bronka,cat,Szkocki zwisłouchy,"3 lata",samica,"3 kg",wydane adopcja,Ukraina,"2022-12-27","2022-11-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203098/48917cc38763a8bb.JPG,https://napaluchu.waw.pl/pet/012203098/
34045,"1238/22",Romka,cat,Europejska,"3 lata",samica,"2 kg",wydane adopcja,Ukraina,"2022-12-27","2022-11-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203099/4661b9f2e611eea2.jpg,https://napaluchu.waw.pl/pet/012203099/
34047,"1245/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"ul. Prawnicza, Warszawa","2022-12-27","2022-11-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/3210_mini.jpg,https://napaluchu.waw.pl/pet/012203115/
34048,"1368/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"ul. Bielicka, Warszawa","2022-12-27","2022-12-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15762_mini.jpg,https://napaluchu.waw.pl/pet/012203423/
34049,"1369/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"ul. Bielicka, Warszawa","2022-12-27","2022-12-11",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15763_mini.jpg,https://napaluchu.waw.pl/pet/012203424/
34050,"1378/22","",cat,MIX PÓŁDŁU,"8 lat",samiec,"5 kg",wydane adopcja,"","2022-12-27","2022-12-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012203439_mini.jpg,https://napaluchu.waw.pl/pet/012203439/
34053,"1141/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"Warszawa, ul. Księżycowa, znaleziony, ul. Sołtyka, odbiór","2022-12-23","2022-10-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202872/d28464583b493d96.jpeg,https://napaluchu.waw.pl/pet/012202872/
34054,"1248/22","",cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,"ul. Cokołowa, Warszawa","2022-12-23","2022-11-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15509_mini.jpg,https://napaluchu.waw.pl/pet/012203126/
34055,"1335/22","",cat,Europejska,"3 lata",samiec,"1 kg",wydane adopcja,"","2022-12-23","2022-12-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012203335_mini.jpg,https://napaluchu.waw.pl/pet/012203335/
34056,"1339/22",Etien,cat,Europejska,"6 lat",samiec,"6 kg",wydane adopcja,"","2022-12-23","2022-12-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203342/a073060f78436053.JPG,https://napaluchu.waw.pl/pet/012203342/
34057,"1340/22",Finetta,cat,Europejska,"13 lat",samica,"4 kg",wydane adopcja,"","2022-12-23","2022-12-03",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203343/0152e6c22c69a275.JPG,https://napaluchu.waw.pl/pet/012203343/
34058,"1401/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"ul. Kłobucka, Warszawa","2022-12-23","2022-12-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012203515_mini.jpg,https://napaluchu.waw.pl/pet/012203515/
34059,"1224/22",Miliczka,cat,Europejska,"4 lata",samica,"3 kg",wydane adopcja,"","2022-12-22","2022-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203065/0fcbaf0bba8f6d70.jpg,https://napaluchu.waw.pl/pet/012203065/
34060,"1286/22",Jowiś,cat,Europejska,"15 lat",samiec,"3 kg",wydane adopcja,"Warszawa, ul. Wapowskiego","2022-12-22","2022-11-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203228/3440f9792947bf78.JPG,https://napaluchu.waw.pl/pet/012203228/
34061,"1235/22",Lucyk,cat,Europejska,"6 lat",samiec,"5 kg",wydane adopcja,"","2022-12-21","2022-11-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203095/50ca7a694c284c81.JPG,https://napaluchu.waw.pl/pet/012203095/
34062,"1272/22",Buli,cat,Europejska,"8 lat",samiec,"6 kg",wydane adopcja,# weryfikacja,"2022-12-21","2022-11-18",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203196/2b69c7d311dd76d8.JPG,https://napaluchu.waw.pl/pet/012203196/
34067,"0782/22",Mikana,cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Na Skraju","2022-12-19","2022-08-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202138/d8eba1936f781991.JPG,https://napaluchu.waw.pl/pet/012202138/
34068,"0783/22",Mikada,cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Na Skraju","2022-12-19","2022-08-12",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202139/d6c1e92164179700.JPG,https://napaluchu.waw.pl/pet/012202139/
34069,"1281/22",Triola,cat,Europejska,"5 lat",samica,"3 kg",wydane adopcja,"Warszawa, ul. Włoderzewska","2022-12-19","2022-11-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203217/3e9b61ac6e3d9317.JPG,https://napaluchu.waw.pl/pet/012203217/
34070,"1135/22","",cat,Europejska,"2 lata",samiec,"1 kg",wydane adopcja,"","2022-12-18","2022-10-21",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202864/3f22689a91a9b7af.jpeg,https://napaluchu.waw.pl/pet/012202864/
34072,"1207/22",Tantalka,cat,Europejska,"14 lat",samica,"3 kg",wydane adopcja,"","2022-12-18","2022-11-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203032/220282f68cbb04ba.JPG,https://napaluchu.waw.pl/pet/012203032/
34073,"1287/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"Warszawa, ul. Szeligowska","2022-12-18","2022-11-22",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15597_mini.jpg,https://napaluchu.waw.pl/pet/012203231/
34074,"1323/22",Dawidek,cat,Europejska,"6 lat",samiec,"4 kg",wydane adopcja,"Warszawa, ul. Jagiellońska","2022-12-18","2022-11-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15663_mini.jpg,https://napaluchu.waw.pl/pet/012203304/
34075,"1383/22","",cat,Europejska,"2 lata",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Grójecka","2022-12-18","2022-12-16",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15787_mini.jpg,https://napaluchu.waw.pl/pet/012203456/
34076,"0915/22",Kotlin,cat,Europejska,"8 lat",samiec,"5 kg",wydane adopcja,"","2022-12-17","2022-09-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202414/d4ed40741b356f85.jpeg,https://napaluchu.waw.pl/pet/012202414/
34077,"1223/22","",cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,Wyłapany pod schroniskiem,"2022-12-17","2022-11-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203064/f2d08921135069e5.jpeg,https://napaluchu.waw.pl/pet/012203064/
34078,"1294/22",Vania,cat,Europejska,"14 lat",samica,"1 kg",wydane adopcja,Powrót z adopcji,"2022-12-17","2022-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203246/6e67f33a017f6edb.jpg,https://napaluchu.waw.pl/pet/012203246/
34079,"1295/22",Dario,cat,Europejska,"3 lata",samiec,"4 kg",wydane adopcja,Warszawa ul Maszewska,"2022-12-17","2022-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203247/8f6a5c394796f99d.JPG,https://napaluchu.waw.pl/pet/012203247/
34080,"1296/22",Polek,cat,Europejska,"2 lata",samiec,"4 kg",wydane adopcja,"","2022-12-17","2022-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203248/d07a2b0082544ca4.JPG,https://napaluchu.waw.pl/pet/012203248/
34081,"1307/22",Osełka,cat,Europejska,"3 lata",samica,"3 kg",wydane adopcja,"Ludwinowska, Warszawa","2022-12-17","2022-11-27",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203279/f3e6042fb9e6d176.JPG,https://napaluchu.waw.pl/pet/012203279/
34082,"1329/22","",cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Wrzesińska","2022-12-17","2022-11-30",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15671_mini.jpg,https://napaluchu.waw.pl/pet/012203315/
34086,"0920/22","",cat,Europejska,"2 lata",samica,"2 kg",wydane adopcja,"Warszawa, ul. Targowa","2022-12-16","2022-09-09",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/2606_mini.jpg,https://napaluchu.waw.pl/pet/012202423/
34087,"1096/22",Respekt,cat,Europejska,"17 lat",samiec,"6 kg",wydane adopcja,"ul Czerska, Warszawa","2022-12-16","2022-10-13",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202781/fa63e7ec52f9b791.jpg,https://napaluchu.waw.pl/pet/012202781/
34088,"1257/22","",cat,Europejska,"2 lata",samica,"3 kg",wydane adopcja,"ul. Chodecka, Warszawa","2022-12-16","2022-11-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/012203158_mini.jpg,https://napaluchu.waw.pl/pet/012203158/
34090,"1315/22",Rinia,cat,Europejska,"15 lat",samica,"7 kg",wydane adopcja,"Warszawa, ul. Dolna","2022-12-16","2022-11-29",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203292/ca3d9ff670ba44b4.JPG,https://napaluchu.waw.pl/pet/012203292/
34091,"1270/22",Isana,cat,Europejska,"5 lat",samica,"3 kg",wydane adopcja,"ul. Bełska, Warszawa","2022-12-15","2022-11-17",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203186/c96d8c6c73fd9833.jpg,https://napaluchu.waw.pl/pet/012203186/
34092,"0583/22",Korsyka,cat,Europejska,"7 lat",samica,"3 kg",wydane adopcja,ul. Wrzeciono,"2022-12-14","2022-07-05",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012201706/040806d5c5f4fbeb.jpeg,https://napaluchu.waw.pl/pet/012201706/
34093,"1262/22",Kranka,cat,Europejska,"3 lata",samica,"3 kg",wydane adopcja,ul. Rodziny Połanieckich Warszawa,"2022-12-13","2022-11-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203168/25299a370e193a9f.jpg,https://napaluchu.waw.pl/pet/012203168/
34094,"1266/22","",cat,Europejska,"8 lat",samiec,"4 kg",wydane adopcja,"Zalesie Górne, ul. Jesionowa (Gmina Piaseczno)","2022-12-13","2022-11-15",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15546_mini.jpg,https://napaluchu.waw.pl/pet/012203173/
34096,"0991/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"ul. Urbanistów, Warszawa","2022-12-11","2022-09-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202560/7d91bdc925bc6155.jpeg,https://napaluchu.waw.pl/pet/012202560/
34097,"0993/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,# weryfikacja,"2022-12-11","2022-09-20",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202562/0678eb5d26781992.jpeg,https://napaluchu.waw.pl/pet/012202562/
34099,"1099/22",Haneczka,cat,Europejska,"6 lat",samica,"3 kg",wydane adopcja,"Warszawa, ul. Prawdziwka","2022-12-11","2022-10-14",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202791/12cc65e5f2bb63a1.jpg,https://napaluchu.waw.pl/pet/012202791/
34100,"1303/22",Serka,cat,Europejska,"5 lat",samica,"2 kg",wydane adopcja,ul. Kokoryczki Warszawa,"2022-12-11","2022-11-24",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203262/c764efd25add66b7.JPG,https://napaluchu.waw.pl/pet/012203262/
34101,"1350/22","",cat,Europejska,"2 lata",samica,"1 kg",wydane adopcja,"Warszawa, ul. Grójecka","2022-12-11","2022-12-07",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15722_mini.jpg,https://napaluchu.waw.pl/pet/012203372/
34103,"1208/22",Cynk,cat,Europejska,"11 lat",samiec,"6 kg",wydane adopcja,"","2022-12-10","2022-11-04",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203034/97b5cf80227ecbeb.JPG,https://napaluchu.waw.pl/pet/012203034/
34104,"1274/22","",cat,Europejska,"2 lata",samiec,"2 kg",wydane adopcja,"Warszawa, ul. Wita Stwosza","2022-12-10","2022-11-19",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/15569_mini.jpg,https://napaluchu.waw.pl/pet/012203200/
34105,"1038/22",Kaliscenika,cat,Europejska,"4 lata",samica,"3 kg",wydane adopcja,"Warszawa, ul. Żytnia","2022-12-09","2022-10-02",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012202665/f5998856a79dad43.jpeg,https://napaluchu.waw.pl/pet/012202665/
34106,"1297/22",Orea,cat,Europejska,"4 lata",samica,"3 kg",wydane adopcja,"ul. Orężna, Piaseczno","2022-12-09","2022-11-23",https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/012203250/1f11c4aa97a12906.JPG,https://napaluchu.waw.pl/pet/012203250/
