id,species_id,name,species,breed,age,gender,weight,status,found,released,admitted,image_url,url
6610,0843/16,Zygmunt,dog,Mieszaniec,19 lat,samiec,28 kg,wydane adopcja,z ul. Wolność,2018-09-02,2016-05-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180601152745.jpg,https://napaluchu.waw.pl/pet/011601042/
6611,2144/17,Nessy,dog,Mieszaniec,7 lat,samica,8 kg,wydane adopcja,Młynarska,2018-09-01,2017-11-11,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180830085323.JPG,https://napaluchu.waw.pl/pet/011703520/
6612,1389/18,Coca,dog,Mieszaniec,11 lat,samica,14 kg,wydane adopcja,ul. Rabsztyńska,2018-09-01,2018-07-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180816073804.jpg,https://napaluchu.waw.pl/pet/011801946/
6613,1504/18,Maurycy,dog,Mieszaniec,7 lat,samiec,16 kg,wydane adopcja,# weryfikacja,2018-09-01,2018-07-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180827095212.jpg,https://napaluchu.waw.pl/pet/011802163/
6614,1587/18,,dog,Yorkshire terier,13 lat,samiec,2 kg,wydane adopcja,"ul. KEN, znaleziony ul. Sójki",2018-09-01,2018-08-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6774.jpg,https://napaluchu.waw.pl/pet/011802315/
6615,1602/18,Lalka,dog,Mieszaniec,9 lat,samica,6 kg,wydane adopcja,Kinowa,2018-09-01,2018-08-05,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180821113242.jpg,https://napaluchu.waw.pl/pet/011802342/
6616,1732/18,,dog,Wyżeł,6 lat,samiec,9 kg,wydane adopcja,ul. Modlińska,2018-09-01,2018-08-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011802586_mini.jpg,https://napaluchu.waw.pl/pet/011802586/
6618,1777/18,,dog,Mieszaniec,6 lat,samica,3 kg,wydane adopcja,"Gmina Góra Kalwaria, Podłęcze",2018-09-01,2018-08-30,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/6902_mini.jpg,https://napaluchu.waw.pl/pet/011802679/
6622,0044/11/P,Ringo,dog,Mieszaniec,19 lat,samiec,22 kg,wydane adopcja,SM z Fieldorfa,2018-09-01,2011-01-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180617101755.jpg,https://napaluchu.waw.pl/pet/001100046/
6623,3052/07,Cynamon,dog,Mieszaniec,19 lat,samiec,20 kg,wydane adopcja,z ul. Podskarbińskiej,2018-08-31,2007-11-02,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180807102840.jpg,https://napaluchu.waw.pl/pet/010700984/
6624,2102/16,Nelka,dog,Mieszaniec,9 lat,samica,18 kg,wydane adopcja,# weryfikacja,2018-08-31,2016-11-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180525120304.jpg,https://napaluchu.waw.pl/pet/011603341/
6625,0673/12/P,Dixi,dog,Mieszaniec,14 lat,samica,18 kg,wydane adopcja,Sm z ul Polskiej Siekierki,2018-08-31,2012-03-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180625185522.jpg,https://napaluchu.waw.pl/pet/011200815/
6629,2040/17,Kenzo,dog,Husky,8 lat,samiec,20 kg,wydane adopcja,Bonifacego,2018-08-31,2017-10-26,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180621124815.JPG,https://napaluchu.waw.pl/pet/011703345/
6630,1242/15,Daktyl,dog,Mieszaniec,15 lat,samiec,15 kg,wydane adopcja,# weryfikacja,2018-08-30,2015-06-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180803113237.jpg,https://napaluchu.waw.pl/pet/011501651/
6632,1621/18,Gwiazdka,dog,Pinczer,20 lat,samica,4 kg,wydane adopcja,ul. Bazyliańska,2018-08-28,2018-08-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802370.jpg,https://napaluchu.waw.pl/pet/011802370/
6637,1437/18,Fliper,dog,Mieszaniec,15 lat,samiec,14 kg,wydane adopcja,# weryfikacja,2018-08-27,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180823150109.JPG,https://napaluchu.waw.pl/pet/011802034/
6640,1521/18,,dog,Mieszaniec,7 lat,samiec,5 kg,wydane adopcja,ul. Plantowa,2018-08-26,2018-07-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802193.jpg,https://napaluchu.waw.pl/pet/011802193/
6641,1590/18,,dog,Mieszaniec,7 lat,samiec,5 kg,wydane adopcja,Rybałtów,2018-08-26,2018-08-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6781.jpg,https://napaluchu.waw.pl/pet/011802323/
6644,2416/17,Gimli,dog,Mieszaniec,13 lat,samiec,8 kg,wydane adopcja,Husarska,2018-08-26,2017-12-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180629112124.jpg,https://napaluchu.waw.pl/pet/011703923/
6645,0227/18,Frugo,dog,Mieszaniec,11 lat,samiec,20 kg,wydane adopcja,Gmina Piaseczno Żabieniec,2018-08-25,2018-01-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180627145543.jpg,https://napaluchu.waw.pl/pet/011800208/
6646,0588/18,Torres/Denim,dog,Owczarek niemiecki,12 lat,samiec,36 kg,wydane adopcja,Sm z ul Nowogrodzkiej,2018-08-25,2018-03-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180417112630.jpg,https://napaluchu.waw.pl/pet/011800716/
6647,1530/18,Megi,dog,Mieszaniec,8 lat,samica,28 kg,wydane adopcja,lecznica z ulicy Kosiarzy,2018-08-25,2018-07-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180814142655.jpg,https://napaluchu.waw.pl/pet/011802218/
6648,1721/18,,dog,Mieszaniec,6 lat,samica,10 kg,wydane adopcja,z ul. Jeziorowa,2018-08-25,2018-08-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011802569_mini.jpg,https://napaluchu.waw.pl/pet/011802569/
6649,1730/18,,dog,Mieszaniec,6 lat,samica,3 kg,wydane adopcja,ul. Pawińskiego,2018-08-25,2018-08-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/011802584_mini.jpg,https://napaluchu.waw.pl/pet/011802584/
6650,1519/18,Pedro,dog,Mieszaniec,7 lat,samiec,23 kg,wydane adopcja,z Al. Krakowskiej,2018-08-24,2018-07-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180819102205.jpeg,https://napaluchu.waw.pl/pet/011802187/
6653,1726/18,,dog,Mieszaniec,6 lat,samiec,7 kg,wydane adopcja,z ul. Obszarowej,2018-08-24,2018-08-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/6850_mini.jpg,https://napaluchu.waw.pl/pet/011802577/
6654,1522/16,Veron,dog,Mieszaniec,10 lat,samiec,26 kg,wydane adopcja,ul. Ciepielowska,2018-08-24,2016-08-10,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180712142331.jpg,https://napaluchu.waw.pl/pet/011602223/
6659,1965/17,Nestor,dog,Mieszaniec,18 lat,samiec,28 kg,wydane adopcja,# weryfikacja,2018-08-23,2017-10-14,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180806080218.jpg,https://napaluchu.waw.pl/pet/011703191/
6660,0577/18,Lipton,dog,Mieszaniec,7 lat,samiec,23 kg,wydane adopcja,z ul. Mycielskiego,2018-08-23,2018-03-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180801142814.jpg,https://napaluchu.waw.pl/pet/011800699/
6665,1612/18,,dog,Mieszaniec,6 lat,samica,2 kg,wydane adopcja,Spiska,2018-08-21,2018-08-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6803.jpg,https://napaluchu.waw.pl/pet/011802354/
6669,1755/16,Pingu,dog,Mieszaniec,14 lat,samiec,27 kg,wydane adopcja,Lewantów (Białołęka),2018-08-21,2016-09-20,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180309100304.jpg,https://napaluchu.waw.pl/pet/011602694/
6670,3167/10; 837/10,Dżin (Rudy),dog,Mieszaniec,17 lat,samiec,20 kg,wydane adopcja,# weryfikacja,2018-08-20,2010-12-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180224075206.jpg,https://napaluchu.waw.pl/pet/001004266/
6672,1191/18,Bunia,dog,Amstaff,17 lat,samica,20 kg,wydane adopcja,ul. Otwocka,2018-08-19,2018-06-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180625120848.jpg,https://napaluchu.waw.pl/pet/011801580/
6673,1193/18,,dog,Mieszaniec,8 lat,samica,6 kg,wydane adopcja,Okrężna,2018-08-19,2018-06-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6347.jpg,https://napaluchu.waw.pl/pet/011801584/
6678,1194/18,Amber,dog,Owczarek niemiecki,8 lat,samica,28 kg,wydane adopcja,Na Paluchu,2018-08-18,2018-06-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180723144150.jpg,https://napaluchu.waw.pl/pet/011801585/
6679,1481/18,Janka,dog,Mieszaniec,7 lat,samica,12 kg,wydane adopcja,Białołęka,2018-08-18,2018-07-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180806073024.jpg,https://napaluchu.waw.pl/pet/011802107/
6684,1707/14,Mailo,dog,Mieszaniec,16 lat,samiec,12 kg,wydane adopcja,ul. Ornecka,2018-08-18,2014-09-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180608194700.jpg,https://napaluchu.waw.pl/pet/011402483/
6693,1472/18,,dog,Amstaff,8 lat,samiec,24 kg,wydane adopcja,Szaserów,2018-08-15,2018-07-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6643.jpg,https://napaluchu.waw.pl/pet/011802089/
6702,1055/18,Riki,dog,Mieszaniec,9 lat,samiec,8 kg,wydane adopcja,ul. Zamiejska,2018-08-11,2018-05-12,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180625123645.jpg,https://napaluchu.waw.pl/pet/011801347/
6703,1469/18,Rogalik,dog,Mieszaniec,12 lat,samiec,9 kg,wydane adopcja,Park Praski,2018-08-11,2018-07-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180806074029.jpg,https://napaluchu.waw.pl/pet/011802081/
6704,1509/18,,dog,Mieszaniec,7 lat,samica,10 kg,wydane adopcja,ul. Łuczek,2018-08-11,2018-07-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6689.jpg,https://napaluchu.waw.pl/pet/011802173/
6707,0369/09/P,Arnold,dog,Mieszaniec,17 lat,samiec,21 kg,wydane adopcja,SM z Warszawskiej,2018-08-11,2009-02-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180717131651.jpg,https://napaluchu.waw.pl/pet/010900066/
6708,2361/17,Aria,dog,Mieszaniec,10 lat,samica,12 kg,wydane adopcja,Działko Bemowo,2018-08-11,2017-12-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180717122136.jpg,https://napaluchu.waw.pl/pet/011703854/
6709,0442/18,Frędzel,dog,Mieszaniec,12 lat,samiec,12 kg,wydane adopcja,z ul. Bora Komorowskiego,2018-08-10,2018-02-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180715170836.jpg,https://napaluchu.waw.pl/pet/011800512/
6710,1561/18,,dog,Mieszaniec,6 lat,samica,5 kg,wydane adopcja,lecznica w Bobrowcu,2018-08-10,2018-07-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6741.jpg,https://napaluchu.waw.pl/pet/011802269/
6716,0996/18,Beza,dog,Mieszaniec,12 lat,samica,10 kg,wydane adopcja,ul. Marszałkowska,2018-08-08,2018-05-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180618112533.jpg,https://napaluchu.waw.pl/pet/011801268/
6717,1012/18,Muszka,dog,Mieszaniec,8 lat,samica,11 kg,wydane adopcja,Wojciechowskiego,2018-08-08,2018-05-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180719100945.JPG,https://napaluchu.waw.pl/pet/011801289/
6718,1580/18,,dog,Mieszaniec,6 lat,samica,5 kg,wydane adopcja,Czerniakowska,2018-08-08,2018-08-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6763.jpg,https://napaluchu.waw.pl/pet/011802304/
6723,1426/18,,dog,Pekińczyk,14 lat,samica,6 kg,wydane adopcja,Heroldów,2018-08-07,2018-07-11,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6598.jpg,https://napaluchu.waw.pl/pet/011802015/
6724,1529/18,Kubuś,dog,Pekińczyk,23 lat,samiec,4 kg,wydane adopcja,ul. Grójecka (Ogródki Działkowe),2018-08-07,2018-07-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802206.jpg,https://napaluchu.waw.pl/pet/011802206/
6729,1054/17,Brego,dog,Mieszaniec,15 lat,samiec,39 kg,wydane adopcja,Trakt Lubelski,2018-08-07,2017-06-07,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180712141254.jpg,https://napaluchu.waw.pl/pet/011701478/
6730,2893/08,Magic,dog,Mieszaniec,21 lat,samiec,14 kg,wydane adopcja,SM z Połczyńskiej,2018-08-07,2008-10-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180711152231.jpg,https://napaluchu.waw.pl/pet/010801013/
6736,1459/15,Piko,dog,Mieszaniec,16 lat,samiec,27 kg,wydane adopcja,,2018-08-06,2015-07-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180529193113.JPG,https://napaluchu.waw.pl/pet/011502027/
6737,1303/18,,dog,Mieszaniec,7 lat,samica,7 kg,wydane adopcja,ul. Cieślewskich,2018-08-05,2018-06-22,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011801800.jpg,https://napaluchu.waw.pl/pet/011801800/
6738,1444/18,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,Ciołka,2018-08-05,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6616.jpg,https://napaluchu.waw.pl/pet/011802043/
6739,1499/18,,dog,Mieszaniec,6 lat,samiec,8 kg,wydane adopcja,działki na Paluchu,2018-08-05,2018-07-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802144.jpg,https://napaluchu.waw.pl/pet/011802144/
6745,1409/18,Aria,dog,Mieszaniec,7 lat,samica,5 kg,wydane adopcja,Rembertów,2018-08-04,2018-07-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180721140731.JPG,https://napaluchu.waw.pl/pet/011801977/
6749,0943/09,Zefirek,dog,Mieszaniec,18 lat,samiec,30 kg,wydane adopcja,z Ul. Belwederska,2018-08-04,2009-04-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180612143331.JPG,https://napaluchu.waw.pl/pet/000900954/
6750,2065/17,Nora,dog,Mieszaniec,19 lat,samica,24 kg,wydane adopcja,Stalowa (koło sklepu Tesco),2018-08-04,2017-10-29,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180629112435.jpg,https://napaluchu.waw.pl/pet/011703382/
6751,1415/18,Inka,dog,Mieszaniec,18 lat,samica,18 kg,wydane adopcja,Śreniawitów (lecznica),2018-08-03,2018-07-09,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180801160825.jpg,https://napaluchu.waw.pl/pet/011801989/
6752,1443/18,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,Ciołka,2018-08-03,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6615.jpg,https://napaluchu.waw.pl/pet/011802042/
6757,1583/18,,dog,Mieszaniec,6 lat,samica,3 kg,wydane adopcja,Szwedzka,2018-08-02,2018-08-01,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6766.jpg,https://napaluchu.waw.pl/pet/011802307/
6759,1498/18,,dog,Mieszaniec,6 lat,samica,8 kg,wydane adopcja,działki na Paluchu,2018-08-01,2018-07-21,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802143.jpg,https://napaluchu.waw.pl/pet/011802143/
6761,1562/18,,dog,Mieszaniec,6 lat,samica,4 kg,wydane adopcja,lecznica w Bobrowcu,2018-07-31,2018-07-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6742.jpg,https://napaluchu.waw.pl/pet/011802270/
6763,1441/18,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,Ciołka,2018-07-30,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6613.jpg,https://napaluchu.waw.pl/pet/011802039/
6764,1442/18,,dog,Mieszaniec,6 lat,samica,2 kg,wydane adopcja,Ciołka,2018-07-30,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6614.jpg,https://napaluchu.waw.pl/pet/011802041/
6765,1531/18,,dog,Mieszaniec,6 lat,samiec,4 kg,wydane adopcja,ul. Żytnia,2018-07-30,2018-07-25,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802219_2.jpg,https://napaluchu.waw.pl/pet/011802219/
6769,1438/18,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,Ciołka,2018-07-29,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6610.jpg,https://napaluchu.waw.pl/pet/011802035/
6770,1527/18,,dog,Mieszaniec,7 lat,samica,8 kg,wydane adopcja,Sm z ul Cieślewskich,2018-07-29,2018-07-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/011802203.jpg,https://napaluchu.waw.pl/pet/011802203/
6773,2125/17,Bazyli,dog,Owczarek kaukaski,16 lat,samiec,49 kg,wydane adopcja,Sm z ul Ciszewskiego,2018-07-28,2017-11-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180619173216.jpg,https://napaluchu.waw.pl/pet/011703487/
6774,0516/18,Kofi,dog,Mieszaniec,14 lat,samica,9 kg,wydane adopcja,ul. Kawęczyńska,2018-07-28,2018-03-04,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180704174501.jpg,https://napaluchu.waw.pl/pet/011800615/
6775,1445/18,,dog,Mieszaniec,6 lat,samica,2 kg,wydane adopcja,Ciołka,2018-07-28,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6617.jpg,https://napaluchu.waw.pl/pet/011802044/
6781,1753/17,Diana,dog,Mieszaniec,16 lat,samica,15 kg,wydane adopcja,,2018-07-27,2017-09-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180705140755.jpg,https://napaluchu.waw.pl/pet/011702791/
6782,2517/11,Kermit,dog,Mieszaniec,16 lat,samiec,20 kg,wydane adopcja,SM z ul Prawniczej,2018-07-27,2011-10-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180516130136.jpg,https://napaluchu.waw.pl/pet/011102875/
6783,1440/18,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,Ciołka,2018-07-26,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6612.jpg,https://napaluchu.waw.pl/pet/011802037/
6786,1410/18,Tami,dog,Mieszaniec,7 lat,samica,5 kg,wydane adopcja,Rembertów,2018-07-25,2018-07-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180721140909.JPG,https://napaluchu.waw.pl/pet/011801978/
6789,1526/18,,dog,Mieszaniec,6 lat,samiec,5 kg,wydane adopcja,# weryfikacja,2018-07-25,2018-07-24,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6708.jpg,https://napaluchu.waw.pl/pet/011802199/
6790,1745/16,Magik,dog,Mieszaniec,13 lat,samiec,11 kg,wydane adopcja,z ul. Okurzałego,2018-07-25,2016-09-17,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180602132704.jpg,https://napaluchu.waw.pl/pet/011602669/
6791,1446/18,,dog,Mieszaniec,6 lat,samiec,2 kg,wydane adopcja,Ciołka,2018-07-24,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6618.jpg,https://napaluchu.waw.pl/pet/011802045/
6798,2146/09/P,Kapitan,dog,Mieszaniec,18 lat,samiec,28 kg,wydane adopcja,Sm z ul Dymińskiej,2018-07-24,2009-08-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180709151355.jpg,https://napaluchu.waw.pl/pet/000902284/
6800,1475/18,Labi,dog,Mieszaniec,6 lat,samiec,5 kg,wydane adopcja,# weryfikacja,2018-07-23,2018-07-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180721143511.JPG,https://napaluchu.waw.pl/pet/011802097/
6805,1473/18,Klara,dog,Mieszaniec,6 lat,samica,5 kg,wydane adopcja,Radzymińska,2018-07-21,2018-07-18,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180721143348.JPG,https://napaluchu.waw.pl/pet/011802090/
6811,0219/18,Bosko,dog,Mieszaniec,10 lat,samiec,23 kg,wydane adopcja,Park Morskie Oko,2018-07-21,2018-01-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180618121639.JPG,https://napaluchu.waw.pl/pet/011800199/
6821,1480/18,,dog,Mieszaniec,6 lat,samica,1 kg,wydane adopcja,Niedźwiedzia,2018-07-19,2018-07-19,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6648.jpg,https://napaluchu.waw.pl/pet/011802106/
6822,0402/09/P,Spike,dog,Mieszaniec,21 lat,samiec,15 kg,wydane adopcja,SM z Wawelskiej,2018-07-19,2009-02-08,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180626173045.jpg,https://napaluchu.waw.pl/pet/000900402/
6823,1815/09/P,Ali,dog,Mieszaniec,17 lat,samiec,23 kg,wydane adopcja,Sm z ul Bródnowskiej,2018-07-19,2009-07-11,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180618094954.jpg,https://napaluchu.waw.pl/pet/000901874/
6824,1418/16,Blacky,dog,Mieszaniec,12 lat,samiec,21 kg,wydane adopcja,Chłopickiego,2018-07-18,2016-07-23,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180614142924.jpg,https://napaluchu.waw.pl/pet/011601982/
6825,1462/18,Miłek,dog,Mieszaniec,20 lat,samiec,15 kg,wydane adopcja,,2018-07-17,2018-07-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/foto/6596_mini.jpg,https://napaluchu.waw.pl/pet/011802065/
6826,0467/18,Esme,dog,Yorkshire terier,13 lat,samica,5 kg,wydane adopcja,z ul. Królewskiej,2018-07-16,2018-02-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180702103143.jpg,https://napaluchu.waw.pl/pet/011800544/
6828,0837/18,Jogi,dog,Mieszaniec,8 lat,samiec,23 kg,wydane adopcja,# weryfikacja,2018-07-15,2018-04-15,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180529150203.JPG,https://napaluchu.waw.pl/pet/011801041/
6830,1885/17,Roxi,dog,Mieszaniec,9 lat,samica,13 kg,wydane adopcja,,2018-07-15,2017-10-03,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180705102601.jpg,https://napaluchu.waw.pl/pet/011703029/
6831,2415/17,Kajtuś,dog,Mieszaniec,15 lat,samiec,9 kg,wydane adopcja,Sm z ul Okrąg,2018-07-15,2017-12-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180523160356.jpg,https://napaluchu.waw.pl/pet/011703919/
6832,1981/17,Maxio,dog,Mieszaniec,11 lat,samiec,8 kg,wydane adopcja,ul. Na Skraju,2018-07-14,2017-10-16,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180104152908.jpg,https://napaluchu.waw.pl/pet/011703220/
6833,2352/17,Żuczek,dog,Mieszaniec,11 lat,samiec,14 kg,wydane adopcja,"Patriotów, PKP Miedzeszyn",2018-07-14,2017-12-06,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180420103249.jpg,https://napaluchu.waw.pl/pet/011703843/
6834,3179/08/P,Loczo,dog,Mieszaniec,18 lat,samiec,25 kg,wydane adopcja,Sm z ul Sikorskiegoi,2018-07-14,2008-11-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180527104734.jpg,https://napaluchu.waw.pl/pet/000803034/
6837,1439/18,,dog,Mieszaniec,6 lat,samica,2 kg,wydane adopcja,,2018-07-14,2018-07-13,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/6611.jpg,https://napaluchu.waw.pl/pet/011802036/
6841,2497/17,Zorro,dog,Mieszaniec,13 lat,samiec,34 kg,wydane adopcja,"Batalionu AK ""Parasol""",2018-07-12,2017-12-27,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180201115400.jpg,https://napaluchu.waw.pl/pet/011704051/
6845,2057/17,Muffin,dog,Mieszaniec,15 lat,samiec,11 kg,wydane adopcja,ul. Sikorskiego,2018-07-11,2017-10-28,https://foto1.napaluchu.waw.pl/reksio/scale/660/460/files/big/180710103125.jpg,https://napaluchu.waw.pl/pet/011703367/
